"displayname","ou","dn","whenchanged","objectguid","syncattrs_hash","dn_hash","whencreated","placeholder"
B525206大屯稽徵所資料股(停用),B525206,"OU=B525206,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:23,e79e0954bdc14075960be79e0954bdc1,bb0c47fb43f180ef6c869e28441048747220a1fea208eabfc737bc5dc79ff284,"32c5e7292c832f2bc6852453b8b426ca0eb7184c4e2e5c79adb74e0767e1c32a",2013-03-08 10:06:07,external
B525202大屯稽徵所審核員,B525202,"OU=B525202,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:20,"5a71475e673144afb54c5a71475e6731",bdebbe3ec4e57da7f19c55127f726adf6e3e9ceb8f926383698c793b9511ffe0,"8eb8e3ec4559a580cd63c9f8b6b63c6916a022c998a8907b6a3d242cb63e2f36",2013-03-08 10:05:39,external
B525204大屯稽徵所審查股(停用),B525204,"OU=B525204,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:21,"5af7dd693fc14ab4b1a65af7dd693fc1","69bdd6a24dc9fe61d78508af613f07f4aa90cc89315d779db1afb7d6db306e09","2a65c692e0f2ac7b48a74a9fda4f93610fd4f1d6cabd0ccf08046660efab1577",2013-03-08 10:05:57,external
B525203大屯稽徵所服務股(停用),B525203,"OU=B525203,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:21,e8f7d725a2c44e43ae42e8f7d725a2c4,cd169df278380526f2f2ed42336352cb9851f372111428f3863e83df608da2d1,"321c97d9d70e0e43e1ff41f91e63bd152ede6ce01fce044f70b7ccece7865a3e",2013-03-08 10:05:45,external
B525207大屯稽徵所營所遺贈稅股,B525207,"OU=B525207,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:23,"33f4f64f9374481daab633f4f64f9374",e78aad468a54e1797f202f98e5cd3bd238c68e287570933326aed314a07cdeab,bd10d10a9185374c0a91afdd825df020bf2a04393387b5f5977e6a2983e65bf8,2013-03-08 10:06:14,external
B525205大屯稽徵所徵收股(停用),B525205,"OU=B525205,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:22,d2ef00caa64f46c1b8ddd2ef00caa64f,"889e54c6e4271a750eec33558a03a80e5e53929c566a71146f34f67595faedfd","353780c8dda087b3cc9e02b8ad69226e905758e13de840b950d29fcf4033a49a",2013-03-08 10:06:03,external
B51財政部中區國稅局沙鹿稽徵所,B51,"OU=B51,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:32:44,"7f5e097589233c43a2a013be4f187908",d005bff97f55c156f5aac3b7a2e7fc6e6432896cd2e19c523bc8ed13732001d0,d7f6594a6db3fecc2b56b4c8bdef55c11a894863448bc0395caa76bbd672a763,2012-02-06 15:28:13,external
B525200大屯稽徵所,B525200,"OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:27,c7998c22407caa40b3166fcb9ae88f95,b7147127ffeefc63ec265f1d7559b26584e3395e62e620649410563ac648d2cc,"7b098db2637024c14bf2577458c25b1edf0cf32268c4d43e51c6c43e763e56ac",2012-02-06 15:30:08,external
M592N04南投分局政風室,M592N04,"OU=M592N04,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:25,"015a8d1d62b64d749834015a8d1d62b6",f0d0a54cbec4334484750cbc0c6962a46117cca16a69a70c144a3301557c7840,"331ad10dab791b594855cd4047b5930bc661aa03717bfeb2185f9c6b0902f3bd",2013-03-08 10:09:52,external
B011P03監察室(豐原股),B011P03,"OU=B011P03,OU=B011P00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:48,"15056e3b5f75464fa0796960990d331e",db07af3939dedc38cef58d7a101489b321aeec9665fb11d74317c3d42a8df708,"3041321d6e626d51240898dada7739c871fb39124a91cfc6bd2aa8e99a8f0ee5",2012-02-06 15:34:09,external
M592K00南投縣分局秘書室(停用),M592K00,"OU=M592K00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:20,"0d2d373272444fe59f490d2d37327244","6af4847f7d70c04663c2083e1493f6c4777d4204b2600a5a4c1f2d878dbdb49d","7a902b9b462ab271418c88a38a8060ac0bdf6e73ed652808a33ef90989981e3a",2013-03-08 10:16:53,external
K452N04苗栗分局政風室,K452N04,"OU=K452N04,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:07,fe5ac016a083461e9ec2fe5ac016a083,"50f0d252060dbaae0c55d91d4aeb7478ce5589aee237f57d3dfccc7e4e984992","435f4ccf6d549b1b5f1f222cad62ea1e830095958561a85b8413374d75621564",2013-03-08 10:18:25,external
K452A01苗栗分局分局長室,K452A01,"OU=K452A01,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:48,"7a215b4d046a4b12a3fd7a215b4d046a","6141af64dbff6120bac0d3fbd97d351af5fbcc0ee283d30bc88e0d9849d985d7","46c41035f8e18cb790aa23edea391c8dea70c98a2fc520d07a08806747f7e1fc",2013-03-08 10:10:29,external
K452H12苗栗分局銷售稅課,K452H12,"OU=K452H12,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:01,"0a9907c3c4aa4729a64d0a9907c3c4aa","301dbe32b5a9c6fd754601380fbe2f804d2792ee951341208c503b4259cde1e5","58e3ea7febbc451abec196cbe090fed4c3f9b342028fee0808c4a2429caec166",2013-03-08 10:15:18,external
K452H00苗栗縣分局第三課(停用),K452H00,"OU=K452H00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:01,"5217b1f94e384fe8bc1a5217b1f94e38",b5659d7ca49f104f5f123c0b41b25fd11b38d3afc68f712fea2fc8e63b415fa5,"5d9da5db5feccef16153fc5ba97b340c73688ea1ab5be6dfc38979d58b75007e",2013-03-08 10:13:44,external
K452J00苗栗縣分局第四課(停用),K452J00,"OU=K452J00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:02,"31017aee374e4f1aa6f631017aee374e","0f111b77b1cb103a60bd8429857703213232f8af2f50330a3e4c3424fd33828f",d8c0526e25d00476f879546624a5ca0f441bc03bc192460be915ade3c2c969e6,2013-03-08 10:07:57,external
K452J13苗栗分局服務管理課,K452J13,"OU=K452J13,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:03,"406941f1a53140ee812c406941f1a531","3275d4d6511ebbefcd7c66c985d1ee05cbbe321fd5eb7ad641bf749325bdaac0",a51354a28d1457ae184f98f29db6db0ce9206f3e9c7690c1865e9985ffeffeed,2013-03-08 10:09:13,external
K452K02苗栗分局秘書室,K452K02,"OU=K452K02,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:04,"5adee80f5ae8430ebbd15adee80f5ae8","899828cef93ec4827e9fddd22bb443960a4cbe596491cc59f7dcae2b545799e6",d57c9b4bf135846b65c24d7a5b8adf5d921d4a32c3857ca3409c103eaae9edf8,2013-03-08 10:05:01,external
B011C06營所稅組審查二股,B011C06,"OU=B011C06,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:45:58,cdc9aaa624d1aa48b162cca135ffae43,e851841d07a71ec1f880d498e704008d9c037d85f57a774dcdeb56b5e1a5cdb6,"2eb4c1a94d37980eead3085cd351a2a0094e6e20627b1f2082d3a2e04a334a34",2012-02-06 15:32:59,external
B011C07營所稅組審查三股,B011C07,"OU=B011C07,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:45:59,d84b2c85a9a0ef42a95f232c2ec96050,"73271b6db5a631520ede13308a5607b1357a69ffb8011d041189d8e1b51d56ab",fafa13ace627f543a0c0a8e6f3f80fc0171bfc9f8eab76b73af1b5dd77926609,2012-02-06 15:33:00,external
B011C05營所稅組審查一股,B011C05,"OU=B011C05,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:45:58,e69203fde4a17140b77adf36e0358400,f396b5e937a0d0516559fc036f868050d198dcb3448e524f1d0ddfa3581c80e4,"9ac570515dc338d52096af0a83ae13807c8de0c6817d08c899de84b6bb86810f",2012-02-06 15:32:58,external
N552G00彰化縣分局資料課(停用),N552G00,"OU=N552G00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:27,"7fa0e3c9eb3540998d587fa0e3c9eb35","39efa6bc2de1c48d5bef09a2356b170ded46fe6faaca5f6533d52397521c9e77","6549f3e4cd7815b791213dbc92f1cda3b59ba71db9247963370d6219bb298cb1",2013-03-08 10:19:07,external
B011K00秘書室,B011K00,"OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:09,a002a7f18f10f8478fdb9f6c66cd314a,cfdbbd3a10ba69ba44da51ef9c8752e71379fb9a5fe809e9c9f87d3d3192cf9e,ee10942a91b7cc6266b5271bdefd52879abc491f105492dee86daded28a13e4e,2012-02-06 15:33:46,external
N555500彰化分局,N555500,"OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:21,"6e54f27a800d21439b52e69d27ac1aa3","61fe005c373e344e0c847647d43dd0d2ac4c0b34ebfff02c2f0f20cbd65e383f","6bc86511b7c68f6252aefac4487071172f2141eb8667d02576073f0ee9d35a2e",2012-02-06 15:37:47,external
M61財政部中區國稅局竹山稽徵所,M61,"OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:32:49,"69d08dfc72eb0b40a9afff300c448896","4503382482c99b679cd5c21276a36a3a9344d76906ea0021c85667a6e372d31d",a8feea5250d4fffbc07a4204bdbff6cffb93ac7b264fd2af79ec2de74cc4b3c0,2012-02-06 15:28:25,external
N55財政部中區國稅局彰化分局,N55,"OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:32:40,"309d624bc6ee7c4db6ef8650c294c649",cf21a7dbbe0efd82bcb0603abf8d221169630f6e8834e2343ca049ae33fc4567,"2ad0fe51db3a849d55e8c2742999bc4c1ed874d3011dc616291fdda04aa5f5be",2012-02-06 15:28:26,external
B011C04審查一科審核員三組(停用),B011C04,"OU=B011C04,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-15 13:14:38,e97d08df63b0b045b17bb3893dd79a1c,"72cfeda6e515af3b9af77fb1ebe7900e94e6afb2638d266ff2e6bdd7742c96ca","475cd9931aae7d1bd884439a9a083c88fc49141709b9ed0928484fad1bb00357",2012-02-06 15:32:57,external
L525202大屯稽徵所審核員,L525202,"OU=L525202,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:02,"5ce1bb5040fe40d09b155ce1bb5040fe","4b26953fbb9f486c252a3513faae86b8639b55b63281b242afc41d2b7a466530","2dd88fb8c052dfc2fc93ea6dc6259b5b59687e454655e7d3eb325ebf0b975b21",2013-03-08 10:11:58,external
L525203大屯稽徵所服務股(停用),L525203,"OU=L525203,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:02,fe86bc5c0b0446ae8636fe86bc5c0b04,"8939ab3e8e8d9028ebc546c25a8fc14a9b938a3d9dcd18b3f2e08ebce8174ea9","3f096a644390cbdce90c25360c3aedf611cf8c6dd53a1e8379b30abababdadbc",2013-03-08 10:12:01,external
L525201大屯稽徵所主任室,L525201,"OU=L525201,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:02,d958b8775a0e4f72b49cd958b8775a0e,d3cca3eea7ac9b9be7eda139f7acf5aa2059edecd3a3a487f845822a63635d43,bd8f4d6fb53ae7138331c233d7bfa0a8057a43cdfa6111fe34e37cc02306d97b,2013-03-08 10:11:54,external
L525207大屯稽徵所第一股,L525207,"OU=L525207,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:03,"209f5a13d04d49b4af26209f5a13d04d",c534fd0b48d5a04cae537d1f8e0506099cef3f4edba032c837421af6896a0480,"74d021bf02645ec02efc6098bb4eab538683ab59f795db8603b51adb0a8ef68d",2013-03-08 10:12:25,external
L525206大屯稽徵所資料股(停用),L525206,"OU=L525206,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:03,"72df7897ddf44337a99e72df7897ddf4","4f0657c52f0ccfa24d6fa0c0486fa4a3c3cda1a60572faae1263b1bf038f981b","7367d2a65252e93d3266e282c761ad46ec999e2210fe17ee5f2f2bb4f8717482",2013-03-08 10:12:18,external
L525209大屯稽徵所第三股,L525209,"OU=L525209,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:03,"733542644adc42d0a7b1733542644adc","8cde3f5e4d30392e8ceafb810ac3bbf4dad877168fd3cea9f1beceecb705d367","260580ebfbff6a3137df255f2463549364179e7e72f399c3c3536aa76dc6c1b4",2013-03-08 10:12:47,external
L525208大屯稽徵所第二股,L525208,"OU=L525208,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:03,dc9e4d3e3ee048dda2a8dc9e4d3e3ee0,cea5ac81112a38f07b77ca692bf7b94cf497869652f79eba1f70ab0176f4c03c,"5ad36096394b978801eca322e6a0f6d726e7307563b75dd8ea22dfd80e060710",2013-03-08 10:12:32,external
L525205大屯稽徵所徵收股(停用),L525205,"OU=L525205,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:03,f000da2d899b4f43ba43f000da2d899b,c037127647c891001d141a233bd20624bbe206216735dc881369189a79833566,a653ebc0b2086ee6e56130fba23c5479861f6571150e33292404aab52b27ef58,2013-03-08 10:12:08,external
L525204大屯稽徵所審查股(停用),L525204,"OU=L525204,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:03,c3c781764e7b48c18cc7c3c781764e7b,"3f64a2cf334aa26d64578e9d27d8d246fc1105d5fb10cb509acf4243b69d4b3b","3077706398bf60570d516dda4e15b8fdfa69d0be3f7f9829e845ec9fa82d73b4",2013-03-08 10:12:05,external
L525210大屯稽徵所第四股,L525210,"OU=L525210,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:04,"008cc819b6244a1a8406008cc819b624","273bbe4c3514f933dcc07a770b1c63bce082b68b7a9b6aad3b9d75a1e9bf7850","4f85d607e960c8c5b51a3bb96dc04ab6ff613dfb5abb1f01623e2e62a312fcab",2013-03-08 10:14:01,external
B535301東勢稽徵所主任室,B535301,"OU=B535301,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:26,"34731e9ca10347c29fdc34731e9ca103",aa0962ee0614b8e9e04f5be20a1c5f91dfb9effc855e0bbb6377ae1aaf9c6348,"3a1dc73999c7d713428ebd0a79e5aa4fd7f0875497e7a0e3aad9b936370bcd49",2013-03-08 10:18:46,external
B525209大屯稽徵所銷售稅股,B525209,"OU=B525209,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:24,c553ea247ea94de3a9a6c553ea247ea9,"80c0dcbbe69a3bbb27e58817f907541ac71c6d5039700d65b5054c4db5c73edd","3a3f0634997cde53e9d37afd4921df8f5b6c3907617c8a3b7714044130ed0c7c",2013-03-08 10:06:20,external
B525210大屯稽徵所服務管理股,B525210,"OU=B525210,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:25,"43e221eb98e1434facd343e221eb98e1","020e1c40e83dee30a2b937e04ca9c273555186838e7910e727a650cf6a534359","9a7f72cdd8c1ecf6524d116d3c7ad9e3373d8f3f2ac6670af5019cb69b978c40",2013-03-08 10:07:31,external
B535307東勢稽徵所營所遺贈稅股,B535307,"OU=B535307,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:30,"706b4ec591604bec8d0b706b4ec59160",bc222b689300f6126c8e3dd64f24e553f46a6e43601f98a1b3a72dc529f61ee9,"5897aa44d30f4e4b52e7270ab212768420a06a20dd6f1e9b62f08472b18e5832",2013-03-08 10:19:24,external
B535303東勢稽徵所服務股(停用),B535303,"OU=B535303,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:28,db72259564a84715b419db72259564a8,"3de9ad48911b38524ca17b5f7068b890db6b238fd66a3eeb70f8c3fb1663da76",cc1a0f4ddc868523da3570d900c60bc74cfeb8a9368dc9490a2278592f0ef52a,2013-03-08 10:19:00,external
B535308東勢稽徵所服務管理股,B535308,"OU=B535308,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:31,"6fe4ff715a8848eda4e86fe4ff715a88","468c5579c1615ce62462e3bb93b6cf7167e0de8a4b936f618a3f093d9cb93299","46bda32a2827956b6f07871c1b75d2ae72b4a3a79af6ff6feb8e8a891dd0dffc",2013-03-08 10:19:27,external
B535300東勢稽徵所,B535300,"OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:28,"14d5d353bc34db498f4fc4d378ef2ea7",e16b4af6baab3fb6c33c68055a1ff71bb0e6eeb03c6f8713a9e773f941ef4858,"470451fa12a687cc5d61750ef0fbe6d4184100236cc925cfbc509b01ea63a65c",2012-02-06 15:30:20,external
B585802大智稽徵所審核員,B585802,"OU=B585802,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2024-06-20 11:16:49,"10bfddd2b1eb46549f4910bfddd2b1eb",dd820ee6f012fad48159ddcc3bd1e691f25d880bb3c0c2342348a059de15ab27,d203e94458e0c9c62313a46ab5e7650f29ff7723c6fd638f495007f88a817caf,2013-03-08 10:23:29,external
L535301東勢稽徵所主任室,L535301,"OU=L535301,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:12,"5f2cd976b37740b5844d5f2cd976b377","42a60d6d2b0bf3ba32b26f55b7caf05d1df37e2e80b2496510bd6f1cee9d9095","759600368d478e8a1e17b03e31944434e86ad7b3e3761f710fdaf54155adcfcd",2013-03-08 10:03:41,external
L535302東勢稽徵所審核員,L535302,"OU=L535302,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:13,"3325ef2af1114a59aceb3325ef2af111","08bb826fe1bd1833290053188189540c3f726340717822e35ad4d1f83b5c3400",c67be729ebac19adf4c220e62b00b41dbd3d0d5053afa64cffa5f47e541baf05,2013-03-08 10:03:45,external
L535307東勢稽徵所第一股,L535307,"OU=L535307,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:13,"9ee1efb4e0194c21930e9ee1efb4e019","427e9b79c6e9aaee2c37bcbbc5fb280a00398cafe23bb6b1460775e942174e3f","3b0de6f03736c88adafef4bea4a090c67e37381143b68dc690a5d435aa7236ac",2013-03-08 10:04:05,external
L535306東勢稽徵所資料股(停用),L535306,"OU=L535306,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:13,eabc2401e41848039be0eabc2401e418,"1f2fa4287ae521aa03a4b57e899d097c8be4849d0d518bb78d8db3b6c51a67b8","644974d300b0735a5d79e53edbc2dd2842c2eeff1af83836651d9b0eb0051708",2013-03-08 10:04:02,external
L535308東勢稽徵所第二股,L535308,"OU=L535308,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:13,"3ceb660dd3a346f497ba3ceb660dd3a3","471af28a3ecd8fdf03be67347a77cedc6b88f3bb56b729da464f33efd1f6d1f2",bc6d7375ebe83022c309882983d494d68795a45e3c12a63673dd83c019c87379,2013-03-08 10:04:09,external
L535303東勢稽徵所服務股(停用),L535303,"OU=L535303,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:13,e87038b7bd9f4991be90e87038b7bd9f,"6e2a9a07d08f5c46e3b6d96c8e09b5ff4f274e80fe6c506b409cf06627b98ecf",d3372640a99930b0a3f1a00f31efc11dd0055bf38d999b8bebc4bace5ccb0e24,2013-03-08 10:03:48,external
L535305東勢稽徵所徵收股(停用),L535305,"OU=L535305,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:13,c5a734a05e3142f8b1dbc5a734a05e31,cdf5911a5a7f867234d73f64dea736428d69d00daab547c9feb9454d12849d80,f7f00179ef421dbe51a663a8bd25a255b1e90942144afcd6c5ca25007f5ffed1,2013-03-08 10:03:58,external
L535304東勢稽徵所審查股(停用),L535304,"OU=L535304,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:13,d86379c7284f4e6490aad86379c7284f,e098e89f1fabf428b460f35c9de50c08b93659d0f7278443ddd6845e96abe72c,cb8985ccaec5b3200768f222664daae168a3e1c0aa628083461bcd71295054de,2013-03-08 10:03:55,external
L535309東勢稽徵所第三股,L535309,"OU=L535309,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:14,"480ed0b8c4e244efaeeb480ed0b8c4e2","52c92f8f2937ec51a9697121b30c1df8a8552df16bc18e6c5192c9225be8bd8d",de820c3affcd461466449a760f33b9aa7872aed44b229455a811023459a1b3b1,2013-03-08 10:04:16,external
L535310東勢稽徵所第四股,L535310,"OU=L535310,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:33:14,"1c70ec3aaa0b46c485381c70ec3aaa0b",e99f029ccd3cbb21bb157b65baff43bbd148a32d78b8baeb7b2df175df9dfe91,"644d97c0bb9b282e876d0acc31480ff258a292e4aca23064202dde92ae546a14",2013-03-08 10:04:50,external
B535310東勢稽徵所第四股(停用),B535310,"OU=B535310,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:32,"0e893d41fde64e6cbb3b0e893d41fde6","03f991dad630c9253579e2bd64d77841bccc8c5701f613dc804dcdc2b5502168","6d47bc5f2a0347857dd62c0ebaf30f20d0a23afd0aefa3330a6425326a73aa83",2013-03-08 10:21:36,external
B585805大智稽徵所徵收股(停用),B585805,"OU=B585805,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:36,"87c1e755cb434532943887c1e755cb43","15157b206d68a178f9fd1e24c90699be670f50083f569d0d776a2fb4acfdf806",ba0a68d2a165f19fdf3759758c04c79bc4493fbe0bf2ce29d2f47f51aed3b631,2013-03-08 10:23:46,external
B585809大智稽徵所銷售稅股,B585809,"OU=B585809,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:44,"8e96088c82534f66b4108e96088c8253",ae502b785e17bf400079cd3d96710026bbdcd43ab5e0b133e198ed0ad4bdff7c,bb91b2ea43f4e2c17861cc03e9d8d90fdf702ddacf9e25601fde24819405da41,2013-03-08 10:24:03,external
B585801大智稽徵所主任室,B585801,"OU=B585801,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:33,"1a52023e217b451f92011a52023e217b","66a7c426ade6f624882821f65f9a82bc6b92d049fdbc97fbe196ca013cbb2348","40f85d376a67db4f594b162f011ca591cb6620a014de3634296a871792c92c20",2013-03-08 10:23:18,external
B585806大智稽徵所資料股(停用),B585806,"OU=B585806,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:37,f761a90c39e8473d9b60f761a90c39e8,"071fe29a7797671cd66e3e4cbbcf0772aa046115326e252f22ed41f6ef2eff0a",ad3856e47f08f9ba4e14fefb09d904e9123fd482074e468a8925246d2770abc6,2013-03-08 10:23:53,external
B585807大智稽徵所營所遺贈稅股,B585807,"OU=B585807,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:37,c4f8259aa65d4287838dc4f8259aa65d,"4279f50631588b21d3f939dac11fcb832113ca06ff5fbe9d6df0a3109699a267","9f3e7caa96c580f116155836ecbdfb8b48744d9f3f67d8bbc955b65cc6b42bf6",2013-03-08 10:23:56,external
B585808大智稽徵所綜所稅股,B585808,"OU=B585808,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:38,d9f2af571fea4e4abe87d9f2af571fea,d706c94a740987b7169c16f322b61c41b850926d999ca2ba8b49c972006d5ca4,a35ae5f88537dcb9176078aebe8527886bc708fbdbba541b9c94f4b5bff18500,2013-03-08 10:24:00,external
B585804大智稽徵所審查股(停用),B585804,"OU=B585804,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:35,"9e5154b53cdd421792429e5154b53cdd",d62910559939f2fb7211c366d5f6064c561eeed410fb1418500a9fc8a5a899d9,ceffaf66e94dc16bb4c73c53b63c1796ffaebeb8e4569c8075c0d34f8c3f4a44,2013-03-08 10:23:42,external
B585800大智稽徵所,B585800,"OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:28,a21c8faf7b6945428b9720021ac3010d,"448ddba1e1c3dc8e0413d7ab166009a27a4c300f7e86af988b47c7fe37c85ddb","602a776b53d233c5d325a74c04977d6c16058e8fb0704a7468f3f0661612e0d2",2012-02-06 15:30:31,external
K452B06苗栗縣分局服務課(停用),K452B06,"OU=K452B06,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:47:49,"5a4e3379918f46aaa62f5a4e3379918f","586cd1f58665139e38893517c1e732f3f836e0ca7503c55b0d750ccf2d370828",a57c9c9f2d01ad833f568364008359e4f3494dcbe06a40a04b34cd30fb8fa433,2013-03-08 10:07:50,external
